position,title,artist,year,month,day
1,i want a new drug,huey lewis & the news,1984,4,14
1,they only come out at night,peter brown,1984,4,21
4,all night passion,alisha,1984,4,21
9,dancing in the sheets,shalamar,1984,4,21
1,hold me now,thompson twins,1984,4,28
10,miss me blind / it's a miracle,culture club,1984,4,28
1,it's my life,talk talk,1984,5,5
4,coming out of hiding,pamala stanley,1984,5,5
1,i want it to be real,john rocca,1984,5,12
2,the dominatrix sleeps tonight,dominatrix,1984,5,12
4,borderline,madonna,1984,5,12
6,street dance,break machine,1984,5,12
1,let's hear it for the boy,deniece williams,1984,5,19
1,land of hunger,the earons,1984,5,26
4,baby i'm scared of you,womack & womack,1984,5,26
1,dance hall days / don't let go,wang chung,1984,6,2
6,no more words / dancing in berlin,berlin,1984,6,2
2,self control,laura branigan,1984,6,16
8,jump (for my love),the pointer sisters,1984,6,16
10,feels so real (won't let go),patrice rushen,1984,6,16
1,tell me i'm not dreamin' (too good to be true),jermaine jackson,1984,6,23
2,black stations/white stations,m+m,1984,6,23
7,10-9-8,face to face,1984,6,23
1,when doves cry / 17 days,prince,1984,6,30
4,the ghost in you / heartbeat,psychedelic furs,1984,7,7
6,i didn't mean to turn you on,cherelle,1984,7,7
5,crash goes love,loleatta holloway,1984,7,14
8,i can dream about you,dan hartman,1984,7,14
2,don't go lose it baby,hugh masekela,1984,7,21
8,boys do fall in love,robin gibb,1984,7,21
5,in the heat of the night,klinte jones,1984,7,28
4,close (to the edit),the art of noise,1984,8,4
1,breakin'...there's no stopping us,ollie and jerry,1984,8,11
1,the glamorous life,sheila e.,1984,8,18
3,my heart's divided,shannon,1984,8,18
9,99 1/2,carol lynn townes,1984,8,18
10,if this ain't love,jay novelle,1984,8,18
3,state of shock,the jacksons,1984,8,25
5,your life,konk,1984,8,25
6,ghostbusters,ray parker jr.,1984,8,25
1,high energy,evelyn thomas,1984,9,1
7,dancing in the dark,bruce springsteen,1984,9,1
1,caribbean queen (no more love on the run),billy ocean,1984,9,8
1,the mexican,jellybean,1984,9,15
10,she bop,cyndi lauper,1984,9,15
1,no favors,temper,1984,9,22
5,"you get the best from me (say, say, say)",alicia myers,1984,9,22
1,let's go crazy / erotic city,prince and the revolution,1984,9,29
3,set it out,midway,1984,9,29
9,release the tension,circuit,1984,9,29
1,the medicine song,stephanie mills,1984,10,6
4,wood beez/absolute,scritti politti,1984,10,6
6,in the evening,sheryl lee ralph,1984,10,6
1,swept away,diana ross,1984,10,13
9,torture,the jacksons,1984,10,13
10,the lucky one,laura branigan,1984,10,13
3,two tribes,frankie goes to hollywood,1984,10,27
4,slippery people,the staple singers,1984,10,27
1,i feel for you,chaka khan,1984,11,10
8,body rock,maria vidal,1984,11,10
1,out of touch,daryl hall john oates,1984,11,17
2,blue jean / dancing with the big boys,david bowie,1984,11,17
5,tuch me (all night long),wish featuring fonda rae,1984,11,17
6,strut,sheena easton,1984,11,17
9,jungle love,the time,1984,11,17
1,big in japan,alphaville,1984,12,1
2,(love is just) the game,peter brown,1984,12,1
4,the word is out,jermaine stewart,1984,12,1
3,let it all blow,dazz band,1984,12,8
7,the war song,culture club,1984,12,8
8,hello again,the cars,1984,12,8
6,lover girl,teena marie,1984,12,15
7,you used to hold me so tight,thelma houston,1984,12,15
8,suspense,toni basil,1984,12,15
4,sleeping dogs lie,double entente,1984,12,22
2,rain forest/sound chaser,paul hardcastle,1984,12,29
9,color my love,fun fun,1984,12,29
1,like a virgin,madonna,1985,1,5
1,we are the young,dan hartman,1985,1,12
2,sexcrime (nineteen eighty-four)/i did it just the same,eurythmics,1985,1,19
6,"s.o.s., fire in the sky",deodato,1985,1,19
1,loveride,nuance featuring vikki love,1985,1,26
7,say yeah,the limit,1985,1,26
1,sidewalk talk,jellybean,1985,2,2
5,hang on to your love,sade,1985,2,2
1,loverboy,billy ocean,1985,2,9
1,smalltown boy,bronski beat,1985,2,16
9,the men all pause,klymaxx,1985,2,16
1,sugar walls,sheena easton,1985,2,23
2,come inside/chinese eyes,fancy,1985,2,23
4,neutron dance,the pointer sisters,1985,2,23
6,love light in flight,stevie wonder,1985,2,23
7,the borderlines,jeffrey osborne,1985,2,23
1,this is my night,chaka khan,1985,3,2
9,misled (remix),kool & the gang,1985,3,2
1,new attitude / axel f,patti labelle,1985,3,9
4,"bad times, good times",thelma houston,1985,3,9
5,one night in bangkok,murray head,1985,3,9
9,one night in bangkok,robey,1985,3,9
1,bad habits,jenny burton,1985,3,23
4,outta the world,ashford & simpson,1985,3,23
6,the bird,the time,1985,3,23
7,easy lover,philip bailey with phil collins,1985,3,23
1,material girl,madonna,1985,3,30
6,take me to heaven/sex,sylvester,1985,4,6
1,in my house,mary jane girls,1985,4,13
4,step by step,jeff lorber featuring audrey wheeler,1985,4,13
7,boy/book of love,book of love,1985,4,13
2,turn your back on me,kaja,1985,4,20
3,do you want it right now (remix),siedah garrett,1985,4,20
5,we close our eyes,go west,1985,4,20
1,point of no return,expose,1985,4,27
8,vicious games,yello,1985,4,27
1,fresh,kool & the gang,1985,5,4
3,rhythm of the night,debarge,1985,5,4
4,behind the mask,greg phillinganes,1985,5,4
9,don't you (forget about me),simple minds,1985,5,4
5,feel so real,steve arrington,1985,5,11
8,axel f / like eddie did,eddie's rascals,1985,5,11
10,all she wants to do is dance (remix),don henley,1985,5,11
1,do you wanna get away,shannon,1985,5,25
4,sussudio,phil collins,1985,5,25
10,the neverending story,limahl,1985,5,25
8,baby come and get it,the pointer sisters,1985,6,1
9,can't stop,rick james,1985,6,1
10,things can only get better,howard jones,1985,6,1
1,call me mr. 'telephone' (answering service),cheyne,1985,6,8
7,everything she wants / like a baby,wham!,1985,6,8
1,i wonder if i take you home,lisa lisa and clult jam with full force,1985,6,15
4,imagination,belouis some,1985,6,15
1,thinking about your love,skipworth & turner,1985,6,22
6,dangerous,natalie cole,1985,6,22
1,angel/into the groove,madonna,1985,6,29
3,save your love (for #1),rene & angela,1985,6,29
5,would i lie to you?,eurythmics,1985,7,6
8,around the world in a day (lp cuts),prince,1985,7,6
9,animal instinct/lightin' up the night,commodores,1985,7,6
10,king tut,paul hardcastle,1985,7,6
1,19,paul hardcastle,1985,7,13
4,you spin me round (like a record)/misty circles,dead or alive,1985,7,20
1,glow (remix),rick james,1985,7,27
3,fuzz dance,various artists,1985,7,27
6,too turned on,alisha,1985,7,27
1,freeway of love,aretha franklin,1985,8,3
2,dancin' in the key of life (remix),steve arrington,1985,8,3
9,cannonball,supertramp,1985,8,3
4,raspberry beret,prince and the revolution,1985,8,10
5,the perfect kiss,new order,1985,8,10
6,unexpected lovers,lime,1985,8,17
1,shout (remix),tears for fears,1985,8,24
3,wild and crazy love (remix),mary jane girls,1985,8,24
6,all fall down,five star,1985,8,24
2,i'm only shooting love,time bandits,1985,8,31
1,trapped,colonel abrams,1985,9,7
3,history,mai tai,1985,9,7
7,vanity kills/be near me (remix),abc,1985,9,7
1,eight arms to hold you,goon squad,1985,9,14
9,pickin' up pieces,brenda k. starr,1985,9,14
10,if you love somebody set them free (remix),sting,1985,9,14
1,dare me,the pointer sisters,1985,9,21
5,pop life (remix)/hello,prince and the revolution,1985,9,21
1,be near me,abc,1985,9,28
4,dancing in the street (remix),david bowie & mick jagger,1985,9,28
3,dress you up (remix),madonna,1985,10,5
7,i'll be good,rene & angela,1985,10,5
8,some people (remix),belouis some,1985,10,5
1,oh sheila,ready for the world,1985,10,12
2,money's too tight to mention,simply red,1985,10,12
8,the dance electric,andre cymone,1985,10,12
10,the screams of passion/yes,the family,1985,10,12
1,fall down (spirit of love),tramaine,1985,10,19
10,one life/it's the way you do it,laid back,1985,10,19
7,conga,miami sound machine,1985,10,26
1,you wear it well (remix),el debarge with debarge,1985,11,2
1,you & me,the flirts,1985,11,9
3,eaten alive,diana ross,1985,11,9
8,i'm gonna tear your playhouse down,paul young,1985,11,9
9,music is the key,j.m. silk,1985,11,9
1,part-time lover (remix),stevie wonder,1985,11,16
6,perfect way (remix),scritti politti,1985,11,16
1,who's zoomin' who? (remix),aretha franklin,1985,11,23
7,seduction,val young,1985,11,23
1,a love bizarre,sheila e.,1985,11,30
6,one of the living,tina turner,1985,11,30
9,everybody dance,ta mara & the seen,1985,12,7
1,i like you,phyllis nelson,1985,12,14
1,takes a little time,total contrast,1985,12,21
5,your personal touch,"evelyn ""champagne"" king",1985,12,21
6,tarzan boy,baltimora,1985,12,21
8,i touch roses,book of love,1985,12,21
1,baby talk,alisha,1985,12,28
1,go home (remix),stevie wonder,1986,1,11
6,krush groove (lp cuts),various artists,1986,1,11
6,can you feel the beat,lisa lisa and clult jam with full force,1986,1,18
8,one more time (remix),third world,1986,1,18
9,let me be the one (remix),five star,1986,1,18
10,sisters are doin' it for themselves,eurythmics & aretha franklin,1986,1,18
1,love's gonna get you,jocelyn brown,1986,1,25
8,on the park/into the groove,reggie,1986,1,25
1,slave to the rhythm (lp cuts),grace jones,1986,2,1
7,stand back,stephanie mills,1986,2,1
1,no frills love (remix),jennifer holliday,1986,2,8
3,digital display (remix),ready for the world,1986,2,8
6,the sun always shines on t.v. (remix),a-ha,1986,2,8
9,johnny come home/blue,fine young cannibals,1986,2,8
1,colonel abrams (lp cuts),colonel abrams,1986,2,15
3,living in america,james brown,1986,2,15
10,p-machinery,propaganda,1986,2,22
1,if you should ever be lonely (remix),val young,1986,3,1
3,how will i know (remix),whitney houston,1986,3,1
2,lose your love/ave maria,blancmange,1986,3,8
4,how to be a zillionaire (remix)/tower of london,abc,1986,3,8
5,new toy,the flirts,1986,3,8
7,chain reaction (remix),diana ross,1986,3,8
1,i'm not gonna let (you get the best of me),colonel abrams,1986,3,22
8,who needs love like that/heavenly action,erasure,1986,3,22
1,i can't wait,nu shooz,1986,3,29
4,rock me amadeus,falco,1986,3,29
7,the river/sunshine,total contrast,1986,3,29
4,another night (remix),aretha franklin,1986,4,5
10,don't you want my love,nicole,1986,4,5
2,what have you done for me lately,janet jackson,1986,4,12
1,kiss (remix)/love or money,prince and the revolution,1986,4,19
6,(you are my) all and all,joyce sims,1986,4,19
7,hit that perfect beat,bronski beat,1986,4,19
1,whenever you need somebody,o'chi brown,1986,4,26
6,under the influence (remix),vanity,1986,4,26
4,crush on you,the jets,1986,5,3
1,west end girls (remix),pet shop boys,1986,5,10
2,living for the city,sylvester,1986,5,10
8,one way love,tka,1986,5,10
1,"say it, say it",e.g. daily,1986,5,17
4,harlem shuffle (remix),the rolling stones,1986,5,17
1,what i like,anthony & the camp,1986,5,24
3,all played out,l.i.f.e.,1986,5,24
4,something about you (remix),level 42,1986,5,24
10,bad boy (remix),miami sound machine,1986,5,24
4,move away (remix)/sexuality,culture club,1986,5,31
6,i love my radio (midnight radio),taffy,1986,5,31
1,jump back (set me free),dhar braxton,1986,6,14
3,shadows of your love,j.m. silk,1986,6,14
5,vanity kills (remix),abc,1986,6,21
7,digging your scene (remix),the blow monkeys,1986,6,21
8,the finest,the s.o.s. band,1986,6,21
9,one step closer to you (remix),gavin christopher,1986,6,21
10,running,information society,1986,6,21
1,baby love,regina,1986,6,28
2,peter gunn,the art of noise featuring duane eddy,1986,7,5
9,ain't nobody ever loved you (remix),aretha franklin,1986,7,5
1,sledgehammer (remix),peter gabriel,1986,7,12
2,nasty (remix),janet jackson,1986,7,12
9,i'm your man (remix),barry manilow,1986,7,12
5,artificial heart (remix)/oh no it's u again,cherrelle,1986,7,19
3,oh l'amour (remix)/walk on down the line,erasure,1986,7,26
10,who's johnny (remix),el debarge,1986,7,26
1,rumors/vicious rumors,timex social club,1986,8,2
7,no promises (remix),icehouse,1986,8,2
3,opportunities (let's make lots of money) (remix),pet shop boys,1986,8,9
10,on your own (remix),pete shelley,1986,8,9
1,venus (remix),bananarama,1986,8,16
1,ain't nothin' goin' on but the rent,gwen guthrie,1986,8,23
4,sweet and sexy thing (remix),rick james,1986,8,23
10,candybar express (instrumental/different mix),love and money,1986,8,23
4,papa don't preach,madonna,1986,8,30
1,point of no return (remix),nu shooz,1986,9,6
6,music that you can dance to,sparks,1986,9,6
8,sweet freedom (remix),michael mcdonald,1986,9,6
1,down and counting,claudja barry,1986,9,13
4,two of hearts,stacey q,1986,9,13
6,walk this way,run-d.m.c.,1986,9,13
3,summer of love (remix),the b-52s,1986,9,20
6,missionary man (remix),eurythmics,1986,9,27
7,can't give her up (remix),skipworth & turner,1986,9,27
1,when i think of you (remix),janet jackson,1986,10,4
9,celebrate,subject,1986,10,4
1,gotta see you tonight,barbara roy,1986,10,11
5,sample that!/samples! (remix),bang orchestra!,1986,10,11
6,love in the shadows (remix),e.g. daily,1986,10,11
10,love comes quickly (remix)/that's my impression,pet shop boys,1986,10,11
2,for tonight,nancy martinez,1986,10,18
7,the rain (remix),oran 'juice' jones,1986,10,25
2,"summertime, summertime",nocera,1986,11,1
5,can't wait another minute (remix),five star,1986,11,1
8,how many lovers,anthony & the camp,1986,11,1
1,human,the human league,1986,11,8
5,one step (remix),k.t.p.,1986,11,8
9,jody (remix)/dancefloor,jermaine stewart,1986,11,8
1,word up,cameo,1986,11,15
2,nail it to the wall (remix),stacy lattisaw,1986,11,15
1,don't leave me this way,the communards,1986,11,22
1,i can't turn around (remix),j.m. silk,1986,11,29
5,more than physical (remix),bananarama,1986,11,29
6,true blue,madonna,1986,11,29
7,"somebody (remix)/the red, red groovy",brilliant,1986,11,29
1,brand new lover,dead or alive,1986,12,6
2,world domination (remix),the belle stars,1986,12,6
6,every lover's sign (remix),the lover speaks,1986,12,13
9,facts of love (remix),jeff lorber & karyn white,1986,12,13
1,control (remix),janet jackson,1986,12,20
4,everybody have fun tonight (remix),wang chung,1986,12,20
7,goldmine (remix)/sexual power,the pointer sisters,1986,12,20
9,once in a lifetime groove (remix),new edition,1986,12,20
4,bizarre love triangle (remix)/state of the nation (remix),new order,1987,1,3
5,misunderstanding,james 'd-train' williams,1987,1,3
1,musique non stop,kraftwerk,1987,1,10
1,someone like you,sylvester,1987,1,17
4,i'm not perfect (but i'm perfect for you) (remix),grace jones,1987,1,17
1,come go with me,expose,1987,1,24
1,c'est la vie (remix),robbie nevil,1987,2,7
6,boy toy (remix),tia,1987,2,7
8,come get my love (remix),tka,1987,2,7
10,girl from ipanema goes to greenland (remix),the b-52s,1987,2,7
1,open your heart,madonna,1987,2,14
4,change of heart (remix),cyndi lauper,1987,2,14
6,what you see is what you get (remix),brenda k. starr,1987,2,14
10,pick it up,sofonda c,1987,2,14
1,showing out (get fresh at the weekend)/system,mel & kim,1987,2,21
1,one look (one look was enough),paul parker,1987,2,28
3,jump into my life (remix),stacy lattisaw,1987,2,28
10,candy (remix),cameo,1987,2,28
1,fascinated,company b,1987,3,7
4,show me (remix),the cover girls,1987,3,7
5,turn me loose,wally jump jr./criminal element,1987,3,7
2,let the music take control (remix),j.m. silk,1987,3,14
10,something special (is gonna happen tonight) (remix),patti labelle,1987,3,14
9,lowdown so & so,rainy davis,1987,3,21
4,feels like the first time (remix),sinitta,1987,3,28
5,ego maniac (remix),jocelyn brown,1987,3,28
9,the honeythief (remix),hipsway,1987,3,28
3,keep your eye on me (remix),herb alpert,1987,4,4
1,looking for a new love (remix),jody watley,1987,4,11
2,no lies (remix),the s.o.s. band,1987,4,11
6,you keep me hangin' on (remix),kim wilde,1987,4,11
8,do the dance (remix),trance-dance,1987,4,11
1,lean on me (remix),club nouveau,1987,4,18
6,contenders (remix),heaven 17,1987,4,18
2,sign 'o' the times,prince,1987,4,25
7,never gonna leave you,subject,1987,4,25
1,the telephone call (remix),kraftwerk,1987,5,2
7,right on track (remix),the breakfast club,1987,5,2
8,sexappeal (remix),georgio,1987,5,2
1,certain things are likely (remix),k.t.p.,1987,5,9
