acousticness,artist,danceability,day,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,month,position,speechiness,tempo,time_signature,title,valence,year
0.316,madonna,0.634,1.0,271853.0,0.674,0.0,5.0,0.139,-9.75,0.0,4.0,1.0,0.037,124.001,4.0,american pie,0.523,2000.0
0.0437,wamdue project,0.821,15.0,198133.0,0.839,0.0397,6.0,0.0547,-7.361,1.0,4.0,1.0,0.0674,131.017,4.0,king of my castle,0.885,2000.0
0.166,shannon,0.741,15.0,632227.0,0.973,0.155,9.0,0.105,-5.86,0.0,4.0,3.0,0.0473,131.994,4.0,give me tonight 2000,0.298,2000.0
0.00626,sandstorm,0.706,15.0,539920.0,0.985,0.881,8.0,0.0706,-5.554,1.0,4.0,4.0,0.056,132.045,4.0,the return of nothing,0.902,2000.0
0.00528,kim english,0.801,22.0,374813.0,0.569,0.0,5.0,0.12,-8.321,0.0,4.0,1.0,0.0675,125.029,4.0,missing you,0.845,2000.0
0.0117,sonique,0.634,29.0,240867.0,0.677,0.00103,5.0,0.126,-7.278,0.0,4.0,1.0,0.0304,135.012,4.0,it feels so good,0.558,2000.0
0.036,byron stingily,0.839,29.0,222107.0,0.675,0.0514,7.0,0.0445,-9.286,1.0,4.0,9.0,0.06,120.92,4.0,why can't you be real?,0.5,2000.0
0.0368,enrique iglesias,0.692,6.0,219760.0,0.866,0.00165,1.0,0.0521,-5.438,0.0,5.0,1.0,0.033,122.003,4.0,be with you,0.519,2000.0
0.0044,alice deejay,0.666,6.0,215246.0,0.854,0.769,8.0,0.313,-8.442,0.0,5.0,3.0,0.0565,136.954,4.0,better off alone,0.748,2000.0
0.00365,abigail,0.727,13.0,703371.0,0.898,0.211,3.0,0.123,-5.456,0.0,5.0,1.0,0.0426,130.027,4.0,if it don't fit,0.718,2000.0
0.102,veronica,0.802,20.0,256667.0,0.629,0.216,0.0,0.084,-4.971,0.0,5.0,1.0,0.0317,112.464,4.0,i'm in love,0.722,2000.0
0.0211,afro celt sound system,0.633,20.0,456160.0,0.829,0.0599,5.0,0.108,-7.27,0.0,5.0,3.0,0.0491,100.077,4.0,release,0.515,2000.0
0.0435,lara fabian,0.643,27.0,223040.0,0.757,1.35e-06,9.0,0.0883,-8.031,0.0,5.0,1.0,0.0347,126.975,4.0,i will love again,0.471,2000.0
0.0441,dawn tallman,0.788,27.0,481573.0,0.948,0.657,7.0,0.0823,-8.514,1.0,5.0,8.0,0.0415,124.999,4.0,be encouraged,0.953,2000.0
0.00437,jennifer lopez featuring big pun & fat joe,0.738,3.0,326000.0,0.84,0.00629,10.0,0.0807,-7.995,0.0,6.0,1.0,0.0606,107.755,4.0,feelin' so good,0.862,2000.0
2.79e-05,filter,0.52,3.0,266240.0,0.958,0.0292,2.0,0.167,-5.563,1.0,6.0,6.0,0.057,124.005,4.0,the best things,0.339,2000.0
0.000334,jocelyn enriquez,0.673,10.0,232760.0,0.928,0.00255,8.0,0.0355,-4.625,0.0,6.0,1.0,0.0347,129.974,4.0,when i get close to you,0.723,2000.0
0.0283,angel clivilles,0.717,17.0,372507.0,0.851,3.66e-05,5.0,0.0612,-5.713,0.0,6.0,1.0,0.0553,126.936,4.0,show me,0.57,2000.0
0.000422,green velvet,0.761,24.0,410125.0,0.69,0.0218,6.0,0.112,-8.657,0.0,6.0,1.0,0.0637,128.0,4.0,flash,0.401,2000.0
0.147,nomad,0.73,24.0,275227.0,0.626,0.0029,6.0,0.0787,-7.289,0.0,6.0,2.0,0.0252,112.064,4.0,with you,0.705,2000.0
0.055,bt,0.566,24.0,555640.0,0.923,0.0483,0.0,0.0781,-7.609,1.0,6.0,5.0,0.0418,136.008,4.0,dreaming,0.354,2000.0
0.00192,hypertrophy,0.677,24.0,181960.0,0.979,0.939,0.0,0.378,-7.112,0.0,6.0,6.0,0.0391,132.075,4.0,just come back 2 me,0.366,2000.0
0.0188,olive,0.726,1.0,394000.0,0.991,0.915,5.0,0.113,-6.274,1.0,7.0,1.0,0.085,129.984,4.0,i'm not in love,0.453,2000.0
0.00527,ann nesby,0.801,8.0,435653.0,0.88,0.794,10.0,0.0416,-6.32,0.0,7.0,2.0,0.06,123.996,4.0,love is what we need,0.325,2000.0
0.313,gloria estefan,0.703,15.0,208427.0,0.889,0.0,10.0,0.534,-5.605,0.0,7.0,8.0,0.0974,83.287,4.0,no me dejes de querer,0.874,2000.0
0.0585,madison avenue,0.808,22.0,228140.0,0.982,0.00689,3.0,0.35,-6.588,0.0,7.0,1.0,0.0311,124.999,4.0,don't call me baby,0.961,2000.0
0.0165,amanda ghost,0.618,22.0,235707.0,0.937,0.518,0.0,0.181,-6.257,1.0,7.0,5.0,0.0571,127.007,4.0,filthy mind,0.216,2000.0
0.735,mariah carey,0.254,29.0,272293.0,0.42,0.0,9.0,0.147,-6.474,1.0,7.0,6.0,0.0362,203.736,4.0,can't take that away (mariah's theme),0.176,2000.0
0.00623,basement jaxx,0.643,5.0,192993.0,0.991,0.7,4.0,0.88,-1.903,1.0,8.0,1.0,0.0865,124.068,4.0,bingo bango,0.649,2000.0
1.16e-05,twelve tone,0.555,5.0,525467.0,0.964,0.745,11.0,0.0732,-7.973,0.0,8.0,6.0,0.0316,139.995,4.0,spirit of man,0.132,2000.0
0.179,deborah cox,0.614,12.0,306827.0,0.564,0.0,0.0,0.156,-6.107,0.0,8.0,1.0,0.0336,126.132,4.0,i never knew,0.279,2000.0
0.44,toni braxton,0.624,19.0,289000.0,0.562,5.19e-06,9.0,0.175,-6.504,0.0,8.0,1.0,0.0387,120.043,4.0,spanish guitar,0.38,2000.0
0.0347,ultra nate,0.621,26.0,253560.0,0.973,4.24e-05,9.0,0.346,-4.809,0.0,8.0,1.0,0.0448,124.98,4.0,desire,0.616,2000.0
0.00144,crw,0.622,26.0,433547.0,0.946,0.934,1.0,0.073,-8.679,1.0,8.0,9.0,0.0383,139.992,4.0,i feel love,0.44,2000.0
0.0037,mary griffin,0.645,2.0,718667.0,0.728,0.11,10.0,0.056,-6.692,0.0,9.0,9.0,0.0519,133.999,4.0,perfect moment,0.644,2000.0
0.092,kristine w,0.765,9.0,315560.0,0.893,5.24e-05,5.0,0.246,-6.326,0.0,9.0,1.0,0.0342,125.963,4.0,stronger,0.887,2000.0
0.00132,madonna,0.734,16.0,224240.0,0.833,0.0824,7.0,0.2,-8.166,1.0,9.0,1.0,0.0644,119.847,4.0,music,0.862,2000.0
0.528,whitney houston & deborah cox,0.671,16.0,295893.0,0.59,0.0,1.0,0.119,-6.062,0.0,9.0,4.0,0.0346,117.979,4.0,"same script, different cast",0.241,2000.0
0.309,debelah morgan,0.85,30.0,220107.0,0.674,0.000645,7.0,0.0356,-7.981,0.0,9.0,4.0,0.0373,115.005,4.0,dance with me,0.74,2000.0
0.00289,abel,0.647,7.0,392947.0,0.695,0.799,6.0,0.0727,-9.43,0.0,10.0,5.0,0.0878,137.014,4.0,control,0.347,2000.0
0.00608,byron stingily,0.869,7.0,227880.0,0.809,0.0201,10.0,0.135,-6.728,0.0,10.0,6.0,0.0864,130.052,4.0,stand right up,0.895,2000.0
0.00872,supakings,0.817,7.0,401667.0,0.84,0.854,1.0,0.126,-7.868,1.0,10.0,8.0,0.0586,127.867,4.0,back & forth,0.964,2000.0
0.0822,sonique,0.607,7.0,266720.0,0.758,1.31e-06,9.0,0.153,-7.292,1.0,10.0,10.0,0.0341,143.142,4.0,sky,0.733,2000.0
0.0182,black legend,0.59,14.0,297507.0,0.952,0.575,6.0,0.282,-7.867,1.0,10.0,7.0,0.0348,124.974,4.0,you see the trouble with me,0.559,2000.0
0.052,mary j. blige,0.757,21.0,280307.0,0.366,0.0,1.0,0.123,-6.619,0.0,10.0,1.0,0.0537,133.418,4.0,your child,0.259,2000.0
0.00173,negrocan,0.85,21.0,232058.0,0.665,0.0894,8.0,0.371,-9.602,1.0,10.0,4.0,0.127,124.966,4.0,cada vez,0.892,2000.0
0.00235,dynamix presents tina ann,0.772,28.0,244533.0,0.879,6.61e-05,6.0,0.0487,-5.164,0.0,10.0,1.0,0.133,130.067,4.0,don't want another man,0.654,2000.0
0.00395,green velvet,0.799,28.0,207875.0,0.963,0.0735,7.0,0.319,-4.788,1.0,10.0,9.0,0.0679,127.003,4.0,answering machine,0.693,2000.0
0.00117,melanie c,0.522,11.0,352173.0,0.803,0.00167,1.0,0.31,-5.825,1.0,11.0,1.0,0.0327,135.207,4.0,i turn to you,0.0783,2000.0
0.126,enrique iglesias,0.605,11.0,248653.0,0.901,0.00015,3.0,0.371,-4.851,1.0,11.0,8.0,0.0304,114.749,4.0,sad eyes,0.604,2000.0
0.15,changing faces,0.677,18.0,280200.0,0.481,0.0,7.0,0.0747,-5.613,0.0,11.0,5.0,0.0522,134.01,4.0,that other woman,0.246,2000.0
0.0191,afro medusa,0.671,25.0,201000.0,0.741,0.808,5.0,0.272,-7.525,0.0,11.0,1.0,0.0342,127.024,4.0,pasilda,0.421,2000.0
0.0467,amber,0.718,2.0,210040.0,0.954,0.0236,0.0,0.338,-6.275,0.0,12.0,1.0,0.0696,127.996,4.0,love one another,0.59,2000.0
0.0043,kim english,0.721,2.0,668177.0,0.842,0.117,5.0,0.0726,-7.253,0.0,12.0,2.0,0.0431,131.998,4.0,higher things,0.557,2000.0
0.125,loleatta holloway,0.619,9.0,381733.0,0.903,0.0,1.0,0.091,-7.923,0.0,12.0,1.0,0.15,117.816,4.0,dreamin',0.697,2000.0
0.191,samantha mumba,0.736,9.0,202160.0,0.775,1.15e-06,0.0,0.213,-4.499,0.0,12.0,2.0,0.0269,110.011,4.0,gotta tell you,0.791,2000.0
0.388,destiny's child,0.517,16.0,221627.0,0.598,2.22e-06,6.0,0.183,-3.751,0.0,12.0,1.0,0.263,96.933,4.0,independent women part i,0.922,2000.0
0.00556,everything but the girl,0.737,16.0,330587.0,0.588,0.0345,1.0,0.0843,-10.006,0.0,12.0,3.0,0.0809,125.99,4.0,lullaby of clubland,0.957,2000.0
0.156,natalie cole,0.783,23.0,215760.0,0.854,0.0,6.0,0.103,-7.563,0.0,12.0,1.0,0.0335,129.973,4.0,livin' for love,0.874,2000.0
0.0193,daft punk,0.611,6.0,320357.0,0.697,0.0,2.0,0.332,-8.618,1.0,1.0,1.0,0.133,122.752,4.0,one more time,0.476,2001.0
5.38e-05,boris & beck,0.712,6.0,502973.0,0.845,0.741,7.0,0.118,-7.219,1.0,1.0,7.0,0.0539,133.85,4.0,fabulous (guide your rocket),0.116,2001.0
0.000438,celeda,0.807,13.0,414286.0,0.886,0.896,11.0,0.111,-9.071,0.0,1.0,1.0,0.0899,126.007,4.0,the underground,0.345,2001.0
0.0502,madonna,0.699,20.0,280973.0,0.618,0.000925,7.0,0.0914,-7.338,1.0,1.0,1.0,0.0594,99.965,4.0,don't tell me,0.679,2001.0
0.00169,andreas johnson,0.45,20.0,207293.0,0.755,0.00451,11.0,0.123,-5.029,0.0,1.0,8.0,0.0383,103.185,4.0,glorious,0.0648,2001.0
0.00182,modjo,0.708,27.0,211853.0,0.807,0.000157,11.0,0.124,-8.195,0.0,1.0,1.0,0.0444,129.968,4.0,lady (hear me tonight),0.86,2001.0
0.0154,u2,0.536,3.0,248400.0,0.928,0.00134,11.0,0.2,-6.492,0.0,2.0,1.0,0.0589,136.258,4.0,beautiful day,0.389,2001.0
0.0146,kristine w,0.671,10.0,210040.0,0.927,1.05e-05,7.0,0.0958,-5.434,0.0,2.0,1.0,0.0316,122.014,4.0,lovin' you,0.693,2001.0
0.178,anastacia,0.735,17.0,200453.0,0.923,0.0,11.0,0.612,-3.395,1.0,2.0,9.0,0.0968,97.945,4.0,not that kind,0.824,2001.0
0.00133,thunderpuss,0.602,24.0,216000.0,0.964,0.741,7.0,0.0517,-6.173,1.0,2.0,1.0,0.0435,134.956,4.0,papa's got a brand new pigbag,0.901,2001.0
0.0901,sade,0.653,24.0,274600.0,0.433,0.00394,11.0,0.0765,-10.487,1.0,2.0,2.0,0.0295,146.097,4.0,by your side,0.582,2001.0
0.913,kina,0.665,24.0,142379.0,0.185,0.0,1.0,0.334,-13.852,1.0,2.0,3.0,0.0381,82.474,4.0,me,0.458,2001.0
0.103,tamia,0.676,3.0,285387.0,0.601,0.0,0.0,0.147,-4.905,1.0,3.0,1.0,0.0297,119.94,4.0,stranger in my house,0.206,2001.0
0.000923,madison avenue,0.733,10.0,215093.0,0.903,0.261,11.0,0.363,-4.855,0.0,3.0,1.0,0.0933,127.537,4.0,who the hell are you?,0.915,2001.0
0.000834,lenny kravitz,0.6,17.0,290827.0,0.768,0.000588,5.0,0.512,-6.441,1.0,3.0,6.0,0.0569,114.127,4.0,black velveteen,0.37,2001.0
0.00845,gloria gaynor,0.667,24.0,184187.0,0.912,0.0,9.0,0.348,-3.989,0.0,3.0,1.0,0.0306,127.049,4.0,just keep thinking about you,0.946,2001.0
0.000214,keoki,0.785,24.0,590827.0,0.506,0.819,0.0,0.105,-7.025,1.0,3.0,3.0,0.0554,134.001,4.0,pass it on,0.418,2001.0
0.0255,mirwais,0.725,14.0,268400.0,0.666,0.0169,9.0,0.107,-5.992,1.0,4.0,2.0,0.0364,119.936,4.0,naive song,0.632,2001.0
0.189,karen ramirez,0.564,21.0,237800.0,0.915,0.00163,2.0,0.268,-4.929,1.0,4.0,1.0,0.0349,125.997,4.0,looking for love,0.703,2001.0
0.00162,da buzz,0.647,21.0,264112.0,0.957,0.54,6.0,0.312,-4.544,1.0,4.0,4.0,0.0385,144.434,4.0,let me love you,0.265,2001.0
0.133,massiv,0.93,5.0,408440.0,0.841,0.035,9.0,0.0409,-9.548,0.0,5.0,4.0,0.0407,130.87,4.0,who am i,0.655,2001.0
0.00265,jennifer lopez,0.774,5.0,222693.0,0.835,3.14e-06,4.0,0.252,-5.137,0.0,5.0,9.0,0.0797,97.503,4.0,love don't cost a thing,0.655,2001.0
0.0178,janet,0.752,12.0,330027.0,0.925,0.125,2.0,0.104,-3.288,1.0,5.0,1.0,0.0867,113.528,3.0,all for you,0.692,2001.0
0.000552,dj spiller,0.617,19.0,207000.0,0.805,0.000396,9.0,0.0229,-10.928,0.0,5.0,3.0,0.0338,123.005,4.0,groovejet (if this ain't love),0.628,2001.0
0.0616,kim sozzi,0.688,19.0,209372.0,0.935,6.99e-06,6.0,0.0662,-7.022,0.0,5.0,4.0,0.062,132.006,4.0,feelin' me,0.764,2001.0
0.0575,safri duo,0.595,26.0,196560.0,0.995,0.935,8.0,0.951,-7.705,0.0,5.0,7.0,0.0623,137.982,4.0,played-a-live (the bongo song),0.348,2001.0
0.00598,junior jack,0.7,26.0,228960.0,0.849,0.0156,11.0,0.286,-6.556,0.0,5.0,9.0,0.129,130.989,4.0,my feeling,0.455,2001.0
0.201,madonna,0.67,2.0,283893.0,0.627,0.00161,8.0,0.154,-9.497,1.0,6.0,1.0,0.0478,104.988,4.0,what it feels like for a girl,0.582,2001.0
0.0189,celeda,0.821,2.0,569867.0,0.805,0.0851,4.0,0.0956,-7.701,0.0,6.0,7.0,0.0368,127.99,4.0,let the music use you up,0.632,2001.0
0.259,depeche mode,0.813,9.0,260107.0,0.56,0.0018,10.0,0.152,-9.43,0.0,6.0,1.0,0.0404,128.001,4.0,dream on,0.624,2001.0
0.866,mandalay,0.578,9.0,213973.0,0.365,0.0893,8.0,0.108,-13.265,0.0,6.0,10.0,0.0676,73.038,4.0,beautiful,0.133,2001.0
0.0023,gloria estefan,0.715,16.0,222827.0,0.954,0.0,9.0,0.33,-4.383,0.0,6.0,6.0,0.0496,126.136,4.0,out of nowhere,0.87,2001.0
0.0251,ultra nate,0.838,23.0,269840.0,0.823,0.0,4.0,0.0484,-6.659,0.0,6.0,1.0,0.0366,115.601,4.0,get it up (the feeling),0.962,2001.0
0.24,bette midler,0.695,23.0,221960.0,0.833,0.000134,9.0,0.0707,-6.54,1.0,6.0,8.0,0.0395,131.165,4.0,in these shoes,0.925,2001.0
0.00114,suzanne palmer,0.692,30.0,533547.0,0.723,0.518,11.0,0.0502,-12.771,1.0,6.0,4.0,0.0587,131.985,4.0,hide u,0.568,2001.0
6.39e-05,derb,0.761,30.0,212427.0,0.659,0.922,1.0,0.168,-13.386,0.0,6.0,5.0,0.0458,140.02,4.0,derb,0.0377,2001.0
0.0037,pussy 2000,0.759,14.0,417773.0,0.744,0.0935,0.0,0.0979,-6.557,1.0,7.0,8.0,0.0431,128.929,4.0,it's gonna be alright,0.699,2001.0
0.0326,jennifer lopez,0.745,21.0,212693.0,0.734,0.00384,1.0,0.0338,-4.261,0.0,7.0,2.0,0.17,104.738,4.0,play,0.873,2001.0
0.0144,"christina aguilera, lil' kim, mya & p!nk",0.76,21.0,264893.0,0.801,1.49e-05,5.0,0.665,-3.769,1.0,7.0,3.0,0.0534,109.919,4.0,lady marmalade,0.653,2001.0
0.00286,sarah mclachlan,0.627,21.0,240613.0,0.467,0.0,9.0,0.11,-9.81,1.0,7.0,6.0,0.0321,113.01,4.0,sweet surrender,0.61,2001.0
0.00957,lucrezia,0.718,28.0,341347.0,0.698,0.00774,4.0,0.322,-7.05,0.0,7.0,2.0,0.0475,127.005,4.0,live to tell,0.875,2001.0
0.0464,sono,0.532,4.0,264800.0,0.918,0.611,0.0,0.125,-7.56,1.0,8.0,1.0,0.102,130.007,4.0,keep control,0.21,2001.0
0.00095,tin star,0.509,4.0,280507.0,0.774,0.00495,0.0,0.0765,-7.152,1.0,8.0,9.0,0.0335,140.088,4.0,sunshine,0.305,2001.0
0.00418,stevie nicks,0.544,11.0,285667.0,0.937,0.000424,7.0,0.274,-6.554,0.0,8.0,1.0,0.0486,104.417,4.0,planets of the universe,0.456,2001.0
0.00447,rhythm masters,0.684,11.0,333573.0,0.919,0.915,11.0,0.102,-9.337,1.0,8.0,6.0,0.0393,121.897,4.0,the underground,0.528,2001.0
0.135,janet,0.729,18.0,272360.0,0.914,0.000672,2.0,0.156,-4.043,1.0,8.0,1.0,0.041,127.907,4.0,someone to call my lover,0.921,2001.0
0.0301,abigail,0.477,25.0,222308.0,0.972,0.00153,1.0,0.184,-3.147,0.0,8.0,1.0,0.104,138.198,4.0,you set me free,0.307,2001.0
0.00188,faithless,0.645,25.0,222436.0,0.903,0.799,5.0,0.147,-10.587,0.0,8.0,3.0,0.0441,135.977,4.0,we come 1,0.61,2001.0
0.3,dido,0.725,1.0,218360.0,0.583,0.000215,1.0,0.0665,-9.942,0.0,9.0,1.0,0.0424,79.984,4.0,thank you,0.765,2001.0
0.00769,basement jaxx,0.713,1.0,217493.0,0.829,0.00203,2.0,0.139,-4.171,1.0,9.0,5.0,0.0491,126.853,4.0,romeo,0.844,2001.0
0.00964,information society,0.783,8.0,300122.0,0.835,0.00338,11.0,0.855,-7.655,0.0,9.0,2.0,0.0708,127.974,4.0,running (remixes),0.378,2001.0
0.00352,depeche mode,0.574,15.0,260720.0,0.914,0.0598,10.0,0.0438,-5.735,1.0,9.0,1.0,0.0573,127.894,4.0,i feel loved,0.42,2001.0
0.416,tamia,0.85,15.0,289800.0,0.371,0.0,5.0,0.361,-7.007,0.0,9.0,2.0,0.0362,119.999,4.0,tell me who,0.548,2001.0
0.0481,daft punk,0.644,22.0,301373.0,0.664,0.862,9.0,0.342,-8.398,1.0,9.0,9.0,0.0333,124.726,4.0,digital love,0.53,2001.0
0.0127,deborah cox,0.739,29.0,246400.0,0.907,5.68e-05,1.0,0.153,-4.899,0.0,9.0,1.0,0.0429,130.016,4.0,absolutely not,0.762,2001.0
0.0395,aubrey,0.654,6.0,208244.0,0.984,0.015,1.0,0.0909,-3.173,1.0,10.0,1.0,0.0614,134.005,4.0,stand still,0.429,2001.0
0.168,jamiroquai,0.878,13.0,295400.0,0.724,0.0116,10.0,0.133,-5.373,0.0,10.0,2.0,0.129,121.906,4.0,little l,0.904,2001.0
0.000728,new order,0.517,20.0,410027.0,0.893,0.495,6.0,0.0744,-5.028,1.0,10.0,1.0,0.0308,135.862,4.0,crystal,0.248,2001.0
0.0872,dub pistols,0.644,20.0,197653.0,0.963,0.000426,9.0,0.38,-5.987,0.0,10.0,4.0,0.0488,124.972,4.0,official chemical,0.73,2001.0
0.475,amber,0.705,27.0,209955.0,0.364,0.0326,1.0,0.102,-12.569,0.0,10.0,1.0,0.303,84.192,4.0,yes,0.376,2001.0
0.00413,the chemical brothers,0.636,3.0,376173.0,0.898,0.5,9.0,0.191,-6.279,1.0,11.0,1.0,0.0941,133.968,3.0,it began in afrika,0.439,2001.0
0.000843,ceevox,0.864,3.0,564427.0,0.712,0.602,1.0,0.0628,-10.461,0.0,11.0,3.0,0.0625,131.997,4.0,imagination,0.12,2001.0
0.0385,faithless,0.71,17.0,260840.0,0.866,1.18e-06,2.0,0.122,-6.947,1.0,11.0,4.0,0.0885,99.096,4.0,muhammad ali,0.818,2001.0
0.249,dido,0.59,1.0,237227.0,0.743,5.05e-06,0.0,0.253,-6.934,0.0,12.0,9.0,0.0275,91.964,4.0,hunter,0.523,2001.0
0.136,enrique iglesias,0.346,15.0,264240.0,0.641,8.4e-06,7.0,0.108,-5.627,1.0,12.0,1.0,0.0504,77.281,4.0,hero,0.159,2001.0
0.00181,live element,0.707,29.0,418200.0,0.703,0.857,1.0,0.111,-6.035,1.0,12.0,4.0,0.049,124.061,4.0,be free,0.627,2001.0
0.0182,g club presents banda sonora,0.295,12.0,352440.0,0.784,0.866,5.0,0.154,-6.252,0.0,1.0,1.0,0.0313,130.017,4.0,guitarra g,0.354,2002.0
0.0427,daft punk,0.817,12.0,224693.0,0.716,0.00263,6.0,0.358,-8.898,0.0,1.0,3.0,0.144,123.475,4.0,"harder, better, faster, stronger",0.692,2002.0
0.0329,bent,0.403,12.0,552493.0,0.933,0.785,10.0,0.0973,-7.276,0.0,1.0,10.0,0.0482,112.878,4.0,always,0.297,2002.0
0.0259,kim english,0.636,19.0,245560.0,0.967,0.000697,9.0,0.281,-6.269,1.0,1.0,1.0,0.0564,132.0,4.0,everyday,0.675,2002.0
0.02,britney spears,0.691,19.0,349832.0,0.948,0.00152,0.0,0.584,-4.446,0.0,1.0,4.0,0.044,127.0,4.0,i'm a slave 4 u (remixes),0.794,2002.0
0.00698,rhythm masters,0.754,19.0,476773.0,0.721,0.233,9.0,0.0771,-7.636,1.0,1.0,10.0,0.0568,129.82,4.0,ghetto,0.884,2002.0
0.0176,depeche mode,0.555,2.0,370707.0,0.528,0.00293,10.0,0.741,-11.773,0.0,2.0,1.0,0.0331,102.849,4.0,freelove,0.3,2002.0
7.53e-05,basement jaxx,0.604,2.0,283533.0,0.924,0.119,0.0,0.332,-4.848,1.0,2.0,3.0,0.0303,127.862,4.0,where's your head at,0.411,2002.0
0.0263,kylie minogue,0.766,9.0,230640.0,0.563,0.683,9.0,0.115,-7.516,0.0,2.0,1.0,0.0339,126.007,4.0,can't get you out of my head,0.964,2002.0
0.379,jennifer lopez featuring ja rule,0.775,16.0,231040.0,0.741,0.0,10.0,0.0777,-2.809,0.0,2.0,8.0,0.154,89.398,4.0,ain't it funny (remix),0.792,2002.0
0.00892,the chemical brothers,0.492,23.0,387173.0,0.956,0.872,5.0,0.288,-4.186,1.0,2.0,2.0,0.0472,126.968,4.0,star guitar,0.36,2002.0
0.0265,jamiroquai,0.639,16.0,199600.0,0.69,0.000551,7.0,0.146,-10.047,1.0,3.0,2.0,0.264,119.63,4.0,you give me something,0.579,2002.0
0.017,raven maize,0.698,16.0,368372.0,0.858,0.881,0.0,0.31,-7.01,0.0,3.0,5.0,0.0485,128.997,4.0,the real life,0.75,2002.0
0.000134,lo fidelity allstars,0.585,30.0,450040.0,0.955,0.367,7.0,0.284,-2.367,1.0,3.0,4.0,0.0388,125.981,4.0,sleeping faster,0.52,2002.0
0.0292,ibiza,0.583,6.0,3280756.0,0.696,2.85e-06,8.0,0.116,-7.446,1.0,4.0,9.0,0.0694,126.056,4.0,vip,0.486,2002.0
0.000438,brancaccio & aisher,0.743,27.0,495662.0,0.74,0.751,10.0,0.0644,-13.0,0.0,4.0,1.0,0.0484,129.005,4.0,it's gonna be...(a lovely day),0.687,2002.0
0.00465,kevin aviance,0.667,4.0,476000.0,0.894,2.16e-05,11.0,0.0381,-5.863,0.0,5.0,1.0,0.0635,128.896,4.0,alive,0.754,2002.0
0.00019,the ones,0.681,4.0,510653.0,0.92,0.911,5.0,0.0617,-12.717,1.0,5.0,4.0,0.0364,134.978,4.0,flawless,0.504,2002.0
0.00638,inaya day,0.752,11.0,556965.0,0.976,0.447,8.0,0.0866,-6.674,0.0,5.0,1.0,0.0628,132.01,4.0,can't stop dancin',0.963,2002.0
0.049,dolce,0.662,18.0,190320.0,0.962,0.0,10.0,0.212,-4.225,0.0,5.0,2.0,0.216,134.93,4.0,fire,0.349,2002.0
0.00121,timo maas,0.661,18.0,212600.0,0.806,0.104,9.0,0.101,-7.891,1.0,5.0,4.0,0.0541,112.033,4.0,to get down,0.714,2002.0
0.0658,jam & spoon,0.651,1.0,218400.0,0.792,0.00415,10.0,0.29,-6.95,1.0,6.0,4.0,0.0294,134.027,4.0,be.angeled,0.509,2002.0
0.00569,morel,0.805,1.0,646467.0,0.607,0.73,8.0,0.0717,-7.72,1.0,6.0,6.0,0.074,127.996,4.0,funny car,0.894,2002.0
0.0609,dirty vegas,0.675,8.0,232011.0,0.832,0.0479,2.0,0.311,-7.594,1.0,6.0,1.0,0.0391,123.007,1.0,days go by,0.706,2002.0
0.572,tall paul,0.486,15.0,541960.0,0.476,0.25,5.0,0.146,-11.698,1.0,6.0,6.0,0.027,96.273,1.0,precious heart,0.088,2002.0
0.00284,db boulevard,0.676,22.0,231167.0,0.715,0.0746,6.0,0.0685,-6.854,1.0,6.0,1.0,0.0287,129.006,4.0,point of view,0.275,2002.0
0.063,anastacia,0.695,29.0,209773.0,0.711,0.000171,6.0,0.0682,-4.367,0.0,6.0,1.0,0.0471,118.893,4.0,one day in your life,0.348,2002.0
0.00096,x-press 2,0.696,6.0,255920.0,0.679,6.5e-06,1.0,0.111,-9.108,1.0,7.0,1.0,0.0312,130.011,4.0,lazy,0.886,2002.0
0.021,the chemical brothers,0.685,6.0,297627.0,0.979,0.76,1.0,0.0692,-4.768,1.0,7.0,8.0,0.0544,109.955,4.0,come with us,0.322,2002.0
0.0359,sono,0.903,13.0,238493.0,0.749,8.14e-05,11.0,0.268,-7.547,0.0,7.0,1.0,0.32,126.017,4.0,blame,0.599,2002.0
0.0288,kylie minogue,0.603,20.0,238267.0,0.774,0.051,3.0,0.0533,-6.066,0.0,7.0,1.0,0.0428,124.994,4.0,love at first sight,0.48,2002.0
0.116,amber,0.675,27.0,239453.0,0.975,0.000198,4.0,0.337,-4.49,0.0,7.0,1.0,0.0802,129.968,4.0,the need to be naked,0.822,2002.0
0.00103,rosabel,0.807,10.0,393853.0,0.993,0.892,3.0,0.0461,-5.598,0.0,8.0,1.0,0.0983,129.517,4.0,that sound,0.444,2002.0
0.842,celeda,0.726,31.0,18680.0,0.37,0.0,0.0,0.428,-14.917,1.0,8.0,3.0,0.257,129.2,4.0,free your mind,0.584,2002.0
0.00561,cirrus,0.491,31.0,357781.0,0.923,0.495,7.0,0.21,-4.802,1.0,8.0,10.0,0.0373,180.006,4.0,boomerang,0.32,2002.0
0.000532,suzanne palmer,0.72,14.0,519573.0,0.676,0.356,8.0,0.0902,-10.262,1.0,9.0,4.0,0.0473,129.992,4.0,show me,0.705,2002.0
0.00265,psycho radio,0.739,21.0,380613.0,0.793,0.677,9.0,0.306,-8.062,1.0,9.0,9.0,0.081,127.035,4.0,in the underground,0.936,2002.0
0.104,gloria gaynor,0.667,28.0,227307.0,0.971,0.0,9.0,0.109,-5.235,1.0,9.0,1.0,0.0773,135.015,4.0,i never knew,0.611,2002.0
